date,temperature_2m,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2026-02-21T22:00,8.6,3.5,9,6.8
2026-02-21T23:00,7.7,4.0,54,6.8
2026-02-22T00:00,7.0,4.6,51,8.3
2026-02-22T01:00,6.0,4.0,51,7.9
2026-02-22T02:00,5.9,1.0,31,6.8
2026-02-22T03:00,4.9,1.8,135,2.9
2026-02-22T04:00,4.2,1.2,141,4.3
2026-02-22T05:00,3.7,0.4,90,2.5
2026-02-22T06:00,3.5,0.5,90,2.5
2026-02-22T07:00,3.4,1.9,197,2.9
2026-02-22T08:00,3.2,1.3,278,4.0
2026-02-22T09:00,3.5,0.6,34,4.3
2026-02-22T10:00,4.1,0.9,127,7.2
2026-02-22T11:00,5.5,1.3,146,9.4
2026-02-22T12:00,7.4,1.5,97,10.4
2026-02-22T13:00,10.1,1.7,72,11.9
2026-02-22T14:00,12.5,1.6,90,12.2
2026-02-22T15:00,14.2,0.6,326,11.2
2026-02-22T16:00,14.8,2.3,315,11.9
2026-02-22T17:00,14.9,3.5,321,12.6
2026-02-22T18:00,14.5,3.0,343,12.2
2026-02-22T19:00,12.9,1.3,34,8.6
2026-02-22T20:00,11.4,2.8,40,3.2
2026-02-22T21:00,10.6,4.3,42,7.6
2026-02-22T22:00,9.8,2.1,52,7.2
2026-02-22T23:00,9.4,0.9,143,2.9
2026-02-23T00:00,8.4,2.4,189,3.2
2026-02-23T01:00,7.4,4.5,203,6.8
2026-02-23T02:00,7.8,6.9,250,10.1
2026-02-23T03:00,7.6,7.9,253,13.7
2026-02-23T04:00,7.1,7.9,269,14.0
2026-02-23T05:00,6.2,6.3,273,14.0
2026-02-23T06:00,6.1,5.8,270,12.2
2026-02-23T07:00,4.9,5.2,292,10.8
2026-02-23T08:00,5.3,4.6,291,8.6
2026-02-23T09:00,5.4,3.8,287,7.9
2026-02-23T10:00,6.3,5.0,311,13.3
2026-02-23T11:00,6.8,5.1,321,15.8
2026-02-23T12:00,7.4,4.0,306,15.1
2026-02-23T13:00,8.9,4.4,328,15.5
2026-02-23T14:00,10.0,4.6,334,18.0
2026-02-23T15:00,11.5,3.7,337,17.3
2026-02-23T16:00,12.6,2.3,328,15.1
2026-02-23T17:00,13.1,2.0,315,12.6
2026-02-23T18:00,13.1,1.6,333,11.2
2026-02-23T19:00,12.1,1.4,293,7.6
2026-02-23T20:00,10.6,1.5,306,2.9
2026-02-23T21:00,9.8,0.8,333,2.5
2026-02-23T22:00,9.1,0.4,63,1.8
2026-02-23T23:00,8.3,2.7,90,5.4
2026-02-24T00:00,8.1,4.0,95,7.9
2026-02-24T01:00,7.8,5.5,107,9.7
2026-02-24T02:00,6.4,4.0,126,10.1
2026-02-24T03:00,6.2,4.0,108,7.6
2026-02-24T04:00,5.9,5.3,98,9.4
2026-02-24T05:00,5.8,5.9,92,11.2
2026-02-24T06:00,5.6,5.2,90,11.5
2026-02-24T07:00,5.8,5.8,99,11.5
2026-02-24T08:00,5.6,3.1,111,11.2
2026-02-24T09:00,5.5,4.5,88,9.4
2026-02-24T10:00,6.2,5.4,90,12.6
2026-02-24T11:00,8.6,4.3,95,13.7
2026-02-24T12:00,11.7,2.7,98,12.6
2026-02-24T13:00,15.0,2.8,108,12.2
2026-02-24T14:00,17.9,3.1,114,13.0
2026-02-24T15:00,19.6,4.6,111,14.4
2026-02-24T16:00,20.6,5.7,114,15.5
2026-02-24T17:00,20.9,6.0,117,15.5
2026-02-24T18:00,20.2,4.8,121,14.4
2026-02-24T19:00,18.1,6.5,118,11.2
2026-02-24T20:00,15.3,10.3,130,18.0
2026-02-24T21:00,13.8,12.5,137,23.4
2026-02-24T22:00,12.9,13.3,140,24.8
2026-02-24T23:00,12.6,14.1,142,26.6
2026-02-25T00:00,12.2,13.6,143,26.6
2026-02-25T01:00,11.8,13.0,141,25.6
2026-02-25T02:00,11.2,13.0,137,24.8
2026-02-25T03:00,10.7,12.9,137,24.1
2026-02-25T04:00,10.4,12.7,141,23.8
2026-02-25T05:00,10.5,14.6,141,27.0
2026-02-25T06:00,10.2,16.8,141,32.0
2026-02-25T07:00,9.8,18.1,139,35.3
2026-02-25T08:00,9.3,19.1,142,37.1
2026-02-25T09:00,9.1,19.5,138,38.5
2026-02-25T10:00,10.7,17.9,135,38.5
2026-02-25T11:00,12.2,16.7,139,36.0
2026-02-25T12:00,13.6,18.8,144,41.0
2026-02-25T13:00,14.4,20.9,146,46.1
2026-02-25T14:00,14.8,20.2,141,46.4
2026-02-25T15:00,15.4,20.4,139,45.4
2026-02-25T16:00,16.0,21.4,135,46.8
2026-02-25T17:00,15.5,20.6,136,46.8
2026-02-25T18:00,14.6,19.0,135,45.0
2026-02-25T19:00,13.2,17.6,136,40.3
2026-02-25T20:00,11.6,17.8,133,36.0
2026-02-25T21:00,10.9,17.0,130,35.6
2026-02-25T22:00,10.4,16.5,128,33.8
2026-02-25T23:00,9.9,16.2,125,32.8
2026-02-26T00:00,9.6,14.9,126,31.7
2026-02-26T01:00,9.5,15.3,128,29.5
2026-02-26T02:00,9.2,14.4,128,30.2
2026-02-26T03:00,9.4,12.7,137,27.7
2026-02-26T04:00,9.8,11.1,138,23.8
2026-02-26T05:00,10.2,12.8,149,24.1
2026-02-26T06:00,10.3,14.0,149,27.0
2026-02-26T07:00,10.2,13.3,144,27.0
2026-02-26T08:00,9.6,12.2,137,25.9
2026-02-26T09:00,9.1,10.9,136,23.0
2026-02-26T10:00,9.9,12.8,138,25.2
2026-02-26T11:00,11.0,12.4,141,28.1
2026-02-26T12:00,12.9,8.6,144,27.0
2026-02-26T13:00,14.6,7.2,145,22.0
2026-02-26T14:00,16.2,6.0,143,20.5
2026-02-26T15:00,17.4,4.8,138,18.0
2026-02-26T16:00,18.1,5.2,134,16.2
2026-02-26T17:00,18.4,6.5,132,16.9
2026-02-26T18:00,17.9,7.8,134,16.9
2026-02-26T19:00,16.1,9.5,136,18.4
2026-02-26T20:00,14.3,12.3,136,22.0
2026-02-26T21:00,12.9,15.0,140,28.4
2026-02-26T22:00,11.8,16.5,140,31.7
2026-02-26T23:00,11.1,17.2,140,33.5
2026-02-27T00:00,10.6,17.5,140,34.6
2026-02-27T01:00,10.4,16.6,141,34.2
2026-02-27T02:00,9.9,15.3,142,32.4
2026-02-27T03:00,9.6,15.9,137,30.6
2026-02-27T04:00,9.8,17.1,139,33.1
2026-02-27T05:00,9.6,16.7,144,33.1
2026-02-27T06:00,9.2,18.2,146,34.9
2026-02-27T07:00,9.2,20.0,146,38.9
2026-02-27T08:00,8.9,20.5,146,41.8
2026-02-27T09:00,9.0,21.5,141,42.5
2026-02-27T10:00,10.1,21.6,141,46.1
2026-02-27T11:00,11.4,18.3,139,43.2
2026-02-27T12:00,12.5,19.3,143,42.5
2026-02-27T13:00,13.1,20.6,143,45.7
2026-02-27T14:00,13.6,17.8,142,45.7
2026-02-27T15:00,14.1,18.1,139,41.4
2026-02-27T16:00,14.4,17.0,138,41.8
2026-02-27T17:00,14.4,14.3,143,38.2
2026-02-27T18:00,13.6,13.4,158,32.4
2026-02-27T19:00,12.1,11.9,182,28.8
2026-02-27T20:00,10.3,15.5,162,32.8
2026-02-27T21:00,9.4,14.8,156,30.6
2026-02-27T22:00,9.7,11.9,155,29.9
2026-02-27T23:00,9.8,10.0,142,23.0
2026-02-28T00:00,9.8,4.7,176,19.1
2026-02-28T01:00,8.7,2.6,286,7.9
2026-02-28T02:00,9.6,4.6,171,5.4
2026-02-28T03:00,9.9,3.5,165,9.0
2026-02-28T04:00,10.1,5.1,260,8.3
2026-02-28T05:00,10.3,12.1,298,22.0
2026-02-28T06:00,10.1,10.9,292,22.7
2026-02-28T07:00,9.9,9.5,284,20.2
2026-02-28T08:00,9.8,8.9,278,18.4
2026-02-28T09:00,9.6,9.1,287,17.3
2026-02-28T10:00,9.6,9.4,293,17.6
2026-02-28T11:00,9.9,7.9,290,17.3
2026-02-28T12:00,10.3,8.4,295,19.8
2026-02-28T13:00,10.4,7.7,301,20.5
2026-02-28T14:00,10.9,8.8,311,20.5
2026-02-28T15:00,11.1,7.5,314,21.6
2026-02-28T16:00,10.9,7.4,317,19.8
2026-02-28T17:00,11.1,5.1,312,18.7
2026-02-28T18:00,10.9,4.1,315,14.4
2026-02-28T19:00,10.6,4.5,310,11.9
2026-02-28T20:00,10.3,3.5,282,10.4
2026-02-28T21:00,10.1,5.6,274,10.8
2026-02-28T22:00,9.8,6.3,277,12.6
2026-02-28T23:00,9.4,6.2,277,13.0
2026-03-01T00:00,8.9,4.1,257,11.9
2026-03-01T01:00,8.4,5.1,247,9.4
2026-03-01T02:00,8.9,4.0,280,9.7
2026-03-01T03:00,8.9,2.6,295,7.9
2026-03-01T04:00,8.5,1.8,294,4.7
2026-03-01T05:00,7.9,2.4,222,4.0
2026-03-01T06:00,7.8,3.3,229,6.5
2026-03-01T07:00,6.9,3.2,227,6.5
2026-03-01T08:00,6.2,2.3,238,5.8
2026-03-01T09:00,6.3,0.6,162,3.6
2026-03-01T10:00,7.6,1.8,114,7.6
2026-03-01T11:00,9.0,3.8,98,12.6
2026-03-01T12:00,10.6,5.7,99,16.9
2026-03-01T13:00,12.0,7.6,98,20.9
2026-03-01T14:00,13.6,5.3,108,21.6
2026-03-01T15:00,14.4,7.8,94,21.6
2026-03-01T16:00,14.9,7.6,93,22.3
2026-03-01T17:00,15.2,7.5,98,20.9
2026-03-01T18:00,15.2,7.5,111,19.4
2026-03-01T19:00,13.9,5.3,125,16.6
2026-03-01T20:00,12.6,12.1,131,16.2
2026-03-01T21:00,10.9,14.8,126,28.8
2026-03-01T22:00,10.2,16.0,128,31.3
2026-03-01T23:00,9.7,16.6,127,33.1
2026-03-02T00:00,9.4,17.0,124,33.5
2026-03-02T01:00,9.1,17.3,123,34.2
2026-03-02T02:00,8.6,14.6,125,33.8
2026-03-02T03:00,8.5,14.5,125,28.1
2026-03-02T04:00,8.6,14.8,124,28.4
2026-03-02T05:00,8.8,15.9,125,31.0
2026-03-02T06:00,8.9,16.0,126,32.0
2026-03-02T07:00,9.1,14.6,124,31.3
2026-03-02T08:00,9.1,13.2,121,28.4
2026-03-02T09:00,9.2,14.0,120,26.6
2026-03-02T10:00,10.5,15.9,122,31.3
2026-03-02T11:00,12.0,15.2,125,34.9
2026-03-02T12:00,13.1,21.6,127,46.8
2026-03-02T13:00,14.1,23.6,128,51.1
2026-03-02T14:00,15.1,22.2,124,51.5
2026-03-02T15:00,15.3,22.7,124,50.0
2026-03-02T16:00,15.4,22.8,124,50.4
2026-03-02T17:00,14.9,22.1,121,50.0
2026-03-02T18:00,14.1,19.8,121,48.2
2026-03-02T19:00,12.9,19.3,122,42.1
2026-03-02T20:00,11.6,18.4,119,40.0
2026-03-02T21:00,10.9,19.4,121,39.2
2026-03-02T22:00,10.5,20.8,124,41.8
2026-03-02T23:00,10.4,21.7,127,43.9
2026-03-03T00:00,10.3,21.8,128,44.3
2026-03-03T01:00,10.2,21.1,127,43.9
2026-03-03T02:00,10.1,17.5,125,42.1
2026-03-03T03:00,9.9,16.8,122,34.6
2026-03-03T04:00,9.8,17.1,122,33.5
2026-03-03T05:00,9.9,16.0,117,33.5
2026-03-03T06:00,9.6,13.7,115,31.0
2026-03-03T07:00,9.6,13.8,116,26.6
2026-03-03T08:00,9.9,13.4,117,28.1
2026-03-03T09:00,10.1,13.3,111,26.6
2026-03-03T10:00,11.4,13.8,112,27.0
2026-03-03T11:00,12.9,19.2,127,38.9
2026-03-03T12:00,14.2,22.0,127,47.2
2026-03-03T13:00,15.6,22.1,130,47.2
2026-03-03T14:00,16.2,22.4,133,49.0
2026-03-03T15:00,16.5,20.7,129,47.5
2026-03-03T16:00,16.5,19.3,127,45.4
2026-03-03T17:00,16.2,20.0,125,44.6
2026-03-03T18:00,15.4,17.2,121,43.6
2026-03-03T19:00,14.4,16.7,123,37.1
2026-03-03T20:00,13.1,15.1,121,34.6
2026-03-03T21:00,12.1,14.7,118,30.2
2026-03-03T22:00,11.5,14.0,114,29.5
2026-03-03T23:00,10.9,13.0,112,27.7
2026-03-04T00:00,10.6,12.7,111,25.2
2026-03-04T01:00,10.5,13.9,114,26.6
2026-03-04T02:00,10.8,15.9,121,31.3
2026-03-04T03:00,10.8,16.8,121,32.8
2026-03-04T04:00,10.9,18.5,120,36.7
2026-03-04T05:00,10.9,18.8,117,38.2
2026-03-04T06:00,10.9,17.9,115,37.8
2026-03-04T07:00,10.8,17.3,117,35.6
2026-03-04T08:00,10.8,14.8,114,34.6
2026-03-04T09:00,10.6,14.4,110,29.5
2026-03-04T10:00,12.1,16.8,111,32.4
2026-03-04T11:00,13.6,15.7,110,35.3
2026-03-04T12:00,14.7,20.3,115,44.3
2026-03-04T13:00,15.6,22.3,120,49.0
2026-03-04T14:00,16.1,21.9,125,51.5
2026-03-04T15:00,16.6,24.6,126,53.6
2026-03-04T16:00,16.5,23.7,123,54.0
2026-03-04T17:00,16.1,23.6,122,52.2
2026-03-04T18:00,15.5,21.5,121,51.1
2026-03-04T19:00,14.5,19.5,121,45.7
2026-03-04T20:00,13.4,16.8,119,40.7
2026-03-04T21:00,12.4,17.5,114,34.9
2026-03-04T22:00,12.0,18.4,114,37.1
2026-03-04T23:00,11.9,21.8,120,43.2
2026-03-05T00:00,11.9,24.7,125,50.0
2026-03-05T01:00,11.9,26.4,126,54.0
2026-03-05T02:00,12.3,26.2,129,54.4
2026-03-05T03:00,12.4,27.0,130,55.1
2026-03-05T04:00,12.1,25.0,128,55.1
2026-03-05T05:00,11.8,22.8,127,50.8
2026-03-05T06:00,11.6,22.5,124,46.1
2026-03-05T07:00,11.6,26.9,125,54.4
2026-03-05T08:00,11.9,23.5,126,56.5
2026-03-05T09:00,12.1,26.3,123,53.6
2026-03-05T10:00,12.8,26.3,122,58.7
2026-03-05T11:00,13.6,23.2,116,50.0
2026-03-05T12:00,14.1,26.1,117,56.5
2026-03-05T13:00,14.7,31.4,124,67.3
2026-03-05T14:00,14.6,32.0,126,67.3
2026-03-05T15:00,14.4,27.8,125,68.0
2026-03-05T16:00,14.5,25.7,124,61.2
2026-03-05T17:00,14.1,22.1,125,54.7
2026-03-05T18:00,13.4,14.9,124,46.4
2026-03-05T19:00,12.9,13.0,89,31.3
2026-03-05T20:00,12.2,15.4,97,31.0
2026-03-05T21:00,12.1,10.7,96,29.9
2026-03-05T22:00,12.2,15.6,117,29.9
2026-03-05T23:00,12.2,20.8,132,43.6
2026-03-06T00:00,12.1,23.7,129,46.8
2026-03-06T01:00,12.3,24.8,123,51.5
2026-03-06T02:00,12.6,21.0,118,52.2
2026-03-06T03:00,12.4,19.7,113,42.5
2026-03-06T04:00,12.6,19.7,113,41.4
2026-03-06T05:00,12.6,15.9,112,40.0
2026-03-06T06:00,12.4,14.6,109,32.0
2026-03-06T07:00,12.1,15.4,113,31.0
2026-03-06T08:00,11.8,15.1,116,32.0
2026-03-06T09:00,11.9,13.4,114,30.2
2026-03-06T10:00,12.7,12.7,113,26.6
2026-03-06T11:00,13.8,8.5,94,27.4
2026-03-06T12:00,14.9,11.9,105,25.6
2026-03-06T13:00,14.2,16.9,114,35.6
2026-03-06T14:00,14.0,11.2,108,36.0
2026-03-06T15:00,14.2,10.5,110,35.6
2026-03-06T16:00,13.7,10.1,93,37.1
2026-03-06T17:00,13.7,13.0,100,28.4
2026-03-06T18:00,12.6,13.8,76,27.0
2026-03-06T19:00,11.6,15.0,73,29.5
2026-03-06T20:00,11.2,12.6,79,29.2
2026-03-06T21:00,10.9,12.2,62,23.8
2026-03-06T22:00,10.8,12.2,66,22.0
2026-03-06T23:00,10.4,13.0,73,24.5
2026-03-07T00:00,10.4,13.5,76,25.6
2026-03-07T01:00,11.1,13.9,86,27.0
2026-03-07T02:00,11.9,17.7,102,32.0
2026-03-07T03:00,12.1,17.9,103,37.8
2026-03-07T04:00,12.0,17.7,103,36.4
2026-03-07T05:00,11.9,18.6,106,37.4
2026-03-07T06:00,12.1,22.0,115,44.6
2026-03-07T07:00,12.1,24.2,117,49.7
2026-03-07T08:00,12.1,22.3,113,49.7
2026-03-07T09:00,11.9,19.6,109,45.7
2026-03-07T10:00,12.8,17.0,117,40.0
2026-03-07T11:00,13.9,20.4,106,42.8
2026-03-07T12:00,14.9,22.2,104,49.0
2026-03-07T13:00,15.6,20.0,98,48.2
2026-03-07T14:00,16.7,19.2,110,49.3
2026-03-07T15:00,16.8,20.4,119,45.0
2026-03-07T16:00,16.7,19.6,119,46.1
2026-03-07T17:00,16.5,17.6,112,42.8
2026-03-07T18:00,16.0,14.9,108,38.5
2026-03-07T19:00,14.8,12.7,113,32.0
2026-03-07T20:00,13.4,9.8,113,25.9
2026-03-07T21:00,11.9,10.6,108,20.2
2026-03-07T22:00,11.2,10.6,104,20.9
2026-03-07T23:00,10.8,11.1,112,21.2
2026-03-08T00:00,10.4,12.6,115,24.5
2026-03-08T01:00,10.0,12.9,118,25.6
2026-03-08T02:00,9.6,9.5,129,27.0
2026-03-08T03:00,9.8,12.7,129,23.8
2026-03-08T04:00,9.9,15.1,131,28.8
2026-03-08T05:00,9.9,16.6,133,32.8
2026-03-08T06:00,10.1,15.7,139,32.8
2026-03-08T07:00,10.2,13.9,147,31.0
2026-03-08T08:00,10.1,10.6,156,27.4
2026-03-08T09:00,10.1,10.3,149,20.5
2026-03-08T10:00,10.6,12.3,153,23.0
2026-03-08T11:00,11.4,10.9,146,25.2
2026-03-08T12:00,12.4,12.0,143,28.4
2026-03-08T13:00,13.6,12.7,148,32.0
2026-03-08T14:00,13.7,10.3,168,30.2
2026-03-08T15:00,14.0,7.6,166,24.1
2026-03-08T16:00,14.4,6.9,163,22.0
2026-03-08T17:00,14.8,6.2,172,20.5
2026-03-08T18:00,14.1,8.3,153,18.7
2026-03-08T19:00,12.4,9.0,157,21.6
2026-03-08T20:00,11.8,0.5,135,16.2
2026-03-08T21:00,10.9,4.4,161,7.6
2026-03-08T22:00,10.2,5.5,139,9.7
2026-03-08T23:00,9.4,6.6,111,11.2
2026-03-09T00:00,9.1,8.0,113,14.0
2026-03-09T01:00,9.1,8.0,118,15.5
2026-03-09T02:00,9.4,6.0,81,14.8
2026-03-09T03:00,9.0,4.2,110,11.2
2026-03-09T04:00,9.4,5.9,125,9.4
2026-03-09T05:00,10.3,11.7,131,21.6
2026-03-09T06:00,10.4,11.5,140,24.1
2026-03-09T07:00,10.1,10.7,138,22.3
2026-03-09T08:00,9.8,8.7,142,21.2
2026-03-09T09:00,9.9,7.9,139,16.2
2026-03-09T10:00,10.9,12.4,147,26.6
2026-03-09T11:00,11.6,13.0,152,29.2
2026-03-09T12:00,12.7,9.8,145,28.1
2026-03-09T13:00,13.8,10.2,139,25.2
2026-03-09T14:00,14.3,9.7,140,25.6
2026-03-09T15:00,15.2,7.1,142,24.5
2026-03-09T16:00,15.4,6.9,137,19.8
2026-03-09T17:00,15.6,9.5,141,22.7
2026-03-09T18:00,14.6,14.8,132,32.0
2026-03-09T19:00,13.5,14.3,134,32.4
2026-03-09T20:00,12.2,12.7,129,29.5
2026-03-09T21:00,11.0,12.0,134,25.2
2026-03-09T22:00,10.1,9.8,131,23.4
2026-03-09T23:00,9.4,9.3,119,19.1
2026-03-10T00:00,8.7,5.7,118,17.3
2026-03-10T01:00,7.4,2.2,76,9.7
2026-03-10T02:00,7.2,4.0,85,8.6
2026-03-10T03:00,6.9,3.5,99,7.2
2026-03-10T04:00,6.8,3.0,104,5.8
2026-03-10T05:00,7.0,2.8,75,5.0
2026-03-10T06:00,7.2,2.9,101,5.4
2026-03-10T07:00,7.8,4.0,153,5.8
2026-03-10T08:00,8.6,3.8,172,11.2
2026-03-10T09:00,9.3,6.4,155,10.8
2026-03-10T10:00,10.0,8.8,163,19.4
2026-03-10T11:00,10.4,7.4,184,19.8
2026-03-10T12:00,10.9,4.2,198,18.4
2026-03-10T13:00,11.7,2.7,188,13.7
2026-03-10T14:00,13.1,2.3,209,12.2
2026-03-10T15:00,14.3,2.7,233,13.3
2026-03-10T16:00,14.7,3.2,243,14.4
2026-03-10T17:00,14.9,3.4,276,14.0
2026-03-10T18:00,14.6,4.4,305,13.7
2026-03-10T19:00,13.9,3.6,303,13.3
2026-03-10T20:00,12.6,2.0,315,7.6
2026-03-10T21:00,12.1,0.0,270,2.9
2026-03-10T22:00,11.1,3.3,131,5.8
2026-03-10T23:00,10.2,10.4,141,18.0
2026-03-11T00:00,9.6,10.3,147,20.5
2026-03-11T01:00,9.2,8.8,152,19.4
2026-03-11T02:00,8.9,9.6,152,18.0
2026-03-11T03:00,8.6,10.9,156,20.2
2026-03-11T04:00,8.1,10.6,157,20.9
2026-03-11T05:00,8.1,11.7,157,22.0
2026-03-11T06:00,8.4,11.0,157,22.7
2026-03-11T07:00,8.7,9.4,157,20.5
2026-03-11T08:00,8.9,10.1,163,18.7
2026-03-11T09:00,8.6,12.5,162,23.8
2026-03-11T10:00,9.4,13.5,161,28.1
2026-03-11T11:00,11.1,9.3,161,28.4
2026-03-11T12:00,12.9,7.1,174,22.7
2026-03-11T13:00,13.6,4.5,220,19.1
2026-03-11T14:00,13.4,7.9,282,18.0
2026-03-11T15:00,13.1,10.1,273,21.6
2026-03-11T16:00,12.4,11.1,262,23.4
2026-03-11T17:00,12.4,8.2,256,23.4
2026-03-11T18:00,12.2,11.8,244,22.7
2026-03-11T19:00,12.1,17.5,261,34.9
2026-03-11T20:00,11.6,16.1,274,36.0
2026-03-11T21:00,11.1,14.8,273,32.8
2026-03-11T22:00,10.9,17.3,286,34.6
2026-03-11T23:00,10.2,12.2,294,33.1
2026-03-12T00:00,9.4,11.6,292,25.2
2026-03-12T01:00,8.9,11.9,281,24.1
2026-03-12T02:00,9.4,12.6,294,23.8
2026-03-12T03:00,9.0,10.3,297,23.0
2026-03-12T04:00,8.6,8.5,295,20.2
2026-03-12T05:00,8.5,7.9,291,16.6
2026-03-12T06:00,8.5,7.9,297,18.0
2026-03-12T07:00,8.4,6.5,309,15.8
2026-03-12T08:00,8.6,5.4,323,13.3
2026-03-12T09:00,8.5,4.3,343,10.4
2026-03-12T10:00,8.8,2.5,330,11.2
2026-03-12T11:00,9.4,1.0,202,9.4
2026-03-12T12:00,10.6,3.2,243,12.6
2026-03-12T13:00,11.5,5.1,276,16.6
2026-03-12T14:00,12.9,7.9,313,22.0
2026-03-12T15:00,13.6,9.6,307,24.5
2026-03-12T16:00,14.3,11.2,303,27.0
2026-03-12T17:00,14.4,9.8,317,27.0
2026-03-12T18:00,14.1,10.3,314,24.1
2026-03-12T19:00,13.3,7.7,327,23.4
2026-03-12T20:00,11.4,8.6,358,16.2
2026-03-12T21:00,10.0,8.2,32,16.9
2026-03-12T22:00,8.9,5.3,72,15.5
2026-03-12T23:00,8.3,4.6,108,9.7
2026-03-13T00:00,7.6,5.1,135,9.4
2026-03-13T01:00,6.7,6.4,153,11.2
2026-03-13T02:00,6.2,5.7,152,12.2
2026-03-13T03:00,5.7,7.5,132,13.3
2026-03-13T04:00,5.5,7.9,129,14.4
2026-03-13T05:00,5.3,7.0,119,14.0
2026-03-13T06:00,5.1,6.3,114,12.6
2026-03-13T07:00,4.8,5.3,108,11.5
2026-03-13T08:00,4.2,5.1,129,10.4
2026-03-13T09:00,4.5,7.4,129,13.0
2026-03-13T10:00,7.1,6.4,137,14.8
2026-03-13T11:00,10.5,2.4,144,14.0
2026-03-13T12:00,13.3,3.1,156,13.0
2026-03-13T13:00,15.3,5.1,162,16.9
2026-03-13T14:00,16.9,4.2,170,17.6
2026-03-13T15:00,17.8,3.1,187,15.1
2026-03-13T16:00,18.0,1.8,225,13.3
2026-03-13T17:00,18.0,1.1,252,10.8
2026-03-13T18:00,17.6,4.5,196,11.9
2026-03-13T19:00,16.4,5.3,188,13.7
2026-03-13T20:00,14.5,6.1,178,10.8
2026-03-13T21:00,13.6,8.5,173,14.8
2026-03-13T22:00,12.6,10.2,166,20.2
2026-03-13T23:00,11.6,15.0,294,29.2
2026-03-14T00:00,11.5,14.7,301,28.1
2026-03-14T01:00,10.9,12.8,290,28.4
2026-03-14T02:00,10.5,12.6,289,24.1
2026-03-14T03:00,9.9,12.6,272,25.2
2026-03-14T04:00,9.4,16.9,270,32.8
2026-03-14T05:00,8.7,15.0,273,32.4
2026-03-14T06:00,8.1,17.8,278,31.7
2026-03-14T07:00,7.8,17.9,285,37.1
2026-03-14T08:00,7.2,17.3,298,35.3
2026-03-14T09:00,6.8,17.2,297,33.8
2026-03-14T10:00,6.4,18.5,303,37.4
2026-03-14T11:00,6.8,16.6,307,40.7
2026-03-14T12:00,7.5,15.7,300,40.3
2026-03-14T13:00,8.2,16.3,292,43.2
2026-03-14T14:00,9.1,17.5,302,45.0
2026-03-14T15:00,9.8,19.6,302,45.0
2026-03-14T16:00,9.6,19.1,308,46.8
2026-03-14T17:00,10.0,17.7,310,43.9
2026-03-14T18:00,9.9,18.5,311,43.2
2026-03-14T19:00,8.9,14.7,306,41.4
2026-03-14T20:00,7.8,15.2,286,31.3
2026-03-14T21:00,6.7,16.6,282,34.2
2026-03-14T22:00,5.8,16.9,279,34.6
2026-03-14T23:00,5.6,16.2,287,34.6
2026-03-15T00:00,5.4,13.9,297,33.1
2026-03-15T01:00,5.1,12.9,302,28.1
2026-03-15T02:00,5.1,15.4,307,27.4
2026-03-15T03:00,4.8,15.8,313,32.0
2026-03-15T04:00,4.4,15.6,309,33.1
2026-03-15T05:00,3.8,14.6,310,32.4
2026-03-15T06:00,3.7,15.0,315,30.6
2026-03-15T07:00,3.4,14.4,313,30.6
2026-03-15T08:00,3.0,15.3,321,29.2
2026-03-15T09:00,3.5,16.0,313,32.0
2026-03-15T10:00,4.8,15.5,306,33.8
2026-03-15T11:00,6.4,18.4,306,41.0
2026-03-15T12:00,8.1,20.7,303,46.4
2026-03-15T13:00,9.4,21.0,298,47.9
2026-03-15T14:00,11.1,21.7,298,47.5
2026-03-15T15:00,11.6,21.3,302,49.7
2026-03-15T16:00,11.8,20.4,314,48.6
2026-03-15T17:00,11.8,20.9,316,46.4
2026-03-15T18:00,11.4,19.6,315,46.4
2026-03-15T19:00,10.4,14.8,297,45.7
2026-03-15T20:00,9.4,15.1,287,31.3
2026-03-15T21:00,8.6,13.9,291,30.2
2026-03-15T22:00,7.8,12.0,296,27.7
2026-03-15T23:00,7.0,9.6,303,23.0
2026-03-16T00:00,6.2,9.4,308,18.0
2026-03-16T01:00,5.6,9.6,296,18.7
2026-03-16T02:00,5.4,10.7,290,18.4
2026-03-16T03:00,4.8,8.1,274,20.2
2026-03-16T04:00,4.2,9.3,261,17.3
2026-03-16T05:00,3.8,8.5,272,17.6
2026-03-16T06:00,3.5,7.6,270,15.5
2026-03-16T07:00,3.5,7.8,257,14.0
2026-03-16T08:00,3.5,7.4,266,14.4
2026-03-16T09:00,4.4,5.8,274,12.6
2026-03-16T10:00,6.6,2.2,294,10.8
2026-03-16T11:00,8.9,2.3,238,11.2
2026-03-16T12:00,11.1,6.0,265,18.4
2026-03-16T13:00,12.6,11.1,300,28.1
2026-03-16T14:00,13.4,9.6,310,28.4
2026-03-16T15:00,13.9,10.2,307,25.2
2026-03-16T16:00,14.3,13.7,291,30.6
2026-03-16T17:00,14.6,14.1,289,32.8
2026-03-16T18:00,14.4,12.6,304,32.0
2026-03-16T19:00,13.4,8.9,341,27.7
2026-03-16T20:00,11.9,8.4,353,19.1
2026-03-16T21:00,11.1,8.5,360,16.2
2026-03-16T22:00,10.1,8.3,5,16.9
2026-03-16T23:00,9.1,6.4,11,15.5
2026-03-17T00:00,7.8,4.5,2,11.5
2026-03-17T01:00,7.1,4.3,360,7.2
2026-03-17T02:00,6.6,3.1,24,7.2
2026-03-17T03:00,6.1,2.1,128,4.0
